,CT1,CT2,CT3,CT4,CT5
x_cont1070,0.0,0.0,0.0,0.0,0.0
x_cont1071,0.0,0.0,0.0,0.0,0.0
x_cont1072,0.0,0.0,0.0,0.0,0.0
x_cont1073,0.0,0.0,0.0,0.0,0.0
x_cont1074,0.0,0.0,0.0,0.0,0.0
x_cont1075,0.0,0.0,0.0,0.0,0.0
x_cont1076,0.0,0.0,0.0,0.0,0.0
x_cont1077,0.0,0.0,0.0,0.0,0.0
x_cont1078,0.0,0.0,0.0,0.0,0.0
x_cont1079,0.0,0.0,0.0,0.0,0.0
x_cont1080,0.0,0.0,0.0,0.0,0.0
x_cont1081,0.0,0.0,0.0,0.0,0.0
x_cont1082,0.0,0.0,0.0,0.0,0.0
x_cont1083,0.0,0.0,0.0,0.0,0.0
x_cont1084,0.0,0.0,0.0,0.0,0.0
x_cont1085,0.0,0.0,0.0,0.0,0.0
x_cont1086,0.0,0.0,0.0,0.0,0.0
x_cont1087,0.0,0.0,0.0,0.0,0.0
x_cont1088,0.0,0.0,0.0,0.0,0.0
x_cont1089,0.0,0.0,0.0,0.0,0.0
x_cont1090,0.0,0.0,0.0,0.0,0.0
x_cont1091,0.0,0.0,0.0,0.0,0.0
x_cont1092,0.0,0.0,0.0,0.0,0.0
x_cont1093,0.0,0.0,0.0,0.0,0.0
x_cont1094,0.0,0.0,0.0,0.0,0.0
x_cont1095,0.0,0.0,0.0,0.0,0.0
x_cont1096,0.0,0.0,0.0,0.0,0.0
x_cont1097,0.0,0.0,0.0,0.0,0.0
x_cont1098,0.0,0.0,0.0,0.0,0.0
x_cont1099,0.0,0.0,0.0,0.0,0.0
x_cont1100,0.0,0.0,0.0,0.0,0.0
x_cont1101,0.0,0.0,0.0,0.0,0.0
x_cont1102,0.0,0.0,0.0,0.0,0.0
x_cont1103,0.0,0.0,0.0,0.0,0.0
x_cont1104,0.0,0.0,0.0,0.0,0.0
x_cont1105,0.0,0.0,0.0,0.0,0.0
x_cont1106,0.0,0.0,0.0,0.0,0.0
x_cont1107,0.0,0.0,0.0,0.0,0.0
x_cont1108,0.0,0.0,0.0,0.0,0.0
x_cont1109,0.0,0.0,0.0,0.0,0.0
x_cont1110,0.0,0.0,0.0,0.0,0.0
x_cont1111,0.0,0.0,0.0,0.0,0.0
x_cont1112,0.0,0.0,0.0,0.0,0.0
x_cont1113,0.0,0.0,0.0,0.0,0.0
x_cont1114,0.0,0.0,0.0,0.0,0.0
x_cont1115,0.0,0.0,0.0,0.0,0.0
x_cont1116,0.0,0.0,0.0,0.0,0.0
x_cont1117,0.0,0.0,0.0,0.0,0.0
x_cont1118,0.0,0.0,0.0,0.0,0.0
x_cont1119,0.0,0.0,0.0,0.0,0.0
x_cont1120,0.0,0.0,0.0,0.0,0.0
x_cont1121,0.0,0.0,0.0,0.0,0.0
x_cont1122,0.0,0.0,0.0,0.0,0.0
x_cont1123,0.0,0.0,0.0,0.0,0.0
x_cont1124,0.0,0.0,0.0,0.0,0.0
x_cont1125,0.0,0.0,0.0,0.0,0.0
x_cont1126,0.0,0.0,0.0,0.0,0.0
x_cont1127,0.0,0.0,0.0,0.0,0.0
x_cont1128,0.0,0.0,0.0,0.0,0.0
x_cont1129,0.0,0.0,0.0,0.0,0.0
x_cont1130,0.0,0.0,0.0,0.0,0.0
x_cont1131,0.0,0.0,0.0,0.0,0.0
x_cont1132,0.0,0.0,0.0,0.0,0.0
x_cont1133,0.0,0.0,0.0,0.0,0.0
x_cont1134,0.0,0.0,0.0,0.0,0.0
x_cont1135,0.0,0.0,0.0,0.0,0.0
x_cont1136,0.0,0.0,0.0,0.0,0.0
x_cont1137,0.0,0.0,0.0,0.0,0.0
x_cont1138,0.0,0.0,0.0,0.0,0.0
x_cont1139,0.0,0.0,0.0,0.0,0.0
x_cont1140,0.0,0.0,0.0,0.0,0.0
x_cont1141,0.0,0.0,0.0,0.0,0.0
x_cont1142,0.0,0.0,0.0,0.0,0.0
x_cont1143,0.0,0.0,0.0,0.0,0.0
x_cont1144,0.0,0.0,0.0,0.0,0.0
x_cont1145,0.0,0.0,0.0,0.0,0.0
x_cont1146,0.0,0.0,0.0,0.0,0.0
x_cont1147,0.0,0.0,0.0,0.0,0.0
x_cont1148,0.0,0.0,0.0,0.0,0.0
x_cont1149,0.0,0.0,0.0,0.0,0.0
x_cont1150,0.0,0.0,0.0,0.0,0.0
x_cont1151,0.0,0.0,0.0,0.0,0.0
x_cont1152,0.0,0.0,0.0,0.0,0.0
x_cont1153,0.0,0.0,0.0,0.0,0.0
x_cont1154,0.0,0.0,0.0,0.0,0.0
x_cont1155,0.0,0.0,0.0,0.0,0.0
x_cont1156,0.0,0.0,0.0,0.0,0.0
x_cont1157,0.0,0.0,0.0,0.0,0.0
x_cont1158,0.0,0.0,0.0,0.0,0.0
x_cont1159,0.0,0.0,0.0,0.0,0.0
x_cont1160,0.0,0.0,0.0,0.0,0.0
x_cont1161,0.0,0.0,0.0,0.0,0.0
x_cont1162,0.0,0.0,0.0,0.0,0.0
x_cont1163,0.0,0.0,0.0,0.0,0.0
x_cont1164,0.0,0.0,0.0,0.0,0.0
x_cont1165,0.0,0.0,0.0,0.0,0.0
x_cont1166,0.0,0.0,0.0,0.0,0.0
x_cont1167,0.0,0.0,0.0,0.0,0.0
x_cont1168,0.0,0.0,0.0,0.0,0.0
x_cont1169,0.0,0.0,0.0,0.0,0.0
x_cont1170,0.0,0.0,0.0,0.0,0.0
x_cont1171,0.0,0.0,0.0,0.0,0.0
x_cont1172,0.0,0.0,0.0,0.0,0.0
x_cont1173,0.0,0.0,0.0,0.0,0.0
x_cont1174,0.0,0.0,0.0,0.0,0.0
x_cont1175,0.0,0.0,0.0,0.0,0.0
x_cont1176,0.0,0.0,0.0,0.0,0.0
x_cont1177,0.0,0.0,0.0,0.0,0.0
x_cont1178,0.0,0.0,0.0,0.0,0.0
x_cont1179,0.0,0.0,0.0,0.0,0.0
x_cont1180,0.0,0.0,0.0,0.0,0.0
x_cont1181,0.0,0.0,0.0,0.0,0.0
x_cont1182,0.0,0.0,0.0,0.0,0.0
x_cont1183,0.0,0.0,0.0,0.0,0.0
x_cont1184,0.0,0.0,0.0,0.0,0.0
x_cont1185,0.0,0.0,0.0,0.0,0.0
x_cont1186,0.0,0.0,0.0,0.0,0.0
x_cont1187,0.0,0.0,0.0,0.0,0.0
x_cont1188,0.0,0.0,0.0,0.0,0.0
x_cont1189,0.0,0.0,0.0,0.0,0.0
x_cont1190,0.0,0.0,0.0,0.0,0.0
x_cont1191,0.0,0.0,0.0,0.0,0.0
x_cont1192,0.0,0.0,0.0,0.0,0.0
x_cont1193,0.0,0.0,0.0,0.0,0.0
x_cont1194,0.0,0.0,0.0,0.0,0.0
x_cont1195,0.0,0.0,0.0,0.0,0.0
x_cont1196,0.0,0.0,0.0,0.0,0.0
x_cont1197,0.0,0.0,0.0,0.0,0.0
x_cont1198,0.0,0.0,0.0,0.0,0.0
x_cont1199,0.0,0.0,0.0,0.0,0.0
x_cont1200,0.0,0.0,0.0,0.0,0.0
x_cont1201,0.0,0.0,0.0,0.0,0.0
x_cont1202,0.0,0.0,0.0,0.0,0.0
x_cont1203,0.0,0.0,0.0,0.0,0.0
x_cont1204,0.0,0.0,0.0,0.0,0.0
x_cont1205,0.0,0.0,0.0,0.0,0.0
x_cont1206,0.0,0.0,0.0,0.0,0.0
x_cont1207,0.0,0.0,0.0,0.0,0.0
x_cont1208,0.0,0.0,0.0,0.0,0.0
x_cont1209,0.0,0.0,0.0,0.0,0.0
x_cont1210,0.0,0.0,0.0,0.0,0.0
x_cont1211,0.0,0.0,0.0,0.0,0.0
x_cont1212,0.0,0.0,0.0,0.0,0.0
x_cont1213,0.0,0.0,0.0,0.0,0.0
x_cont1214,0.0,0.0,0.0,0.0,0.0
x_cont1215,0.0,0.0,0.0,0.0,0.0
x_cont1216,0.0,0.0,0.0,0.0,0.0
x_cont1217,0.0,0.0,0.0,0.0,0.0
x_cont1218,0.0,0.0,0.0,0.0,0.0
x_cont1219,0.0,0.0,0.0,0.0,0.0
x_cont1220,0.0,0.0,0.0,0.0,0.0
x_cont1221,0.0,0.0,0.0,0.0,0.0
x_cont1222,0.0,0.0,0.0,0.0,0.0
x_cont1223,0.0,0.0,0.0,0.0,0.0
x_cont1224,0.0,0.0,0.0,0.0,0.0
x_cont1225,0.0,0.0,0.0,0.0,0.0
x_cont1226,0.0,0.0,0.0,0.0,0.0
x_cont1227,0.0,0.0,0.0,0.0,0.0
x_cont1228,0.0,0.0,0.0,0.0,0.0
x_cont1229,0.0,0.0,0.0,0.0,0.0
x_cont1230,0.0,0.0,0.0,0.0,0.0
x_cont1231,0.0,0.0,0.0,0.0,0.0
x_cont1232,0.0,0.0,0.0,0.0,0.0
x_cont1233,0.0,0.0,0.0,0.0,0.0
x_cont1234,0.0,0.0,0.0,0.0,0.0
x_cont1235,0.0,0.0,0.0,0.0,0.0
x_cont1236,0.0,0.0,0.0,0.0,0.0
x_cont1237,0.0,0.0,0.0,0.0,0.0
x_cont1238,0.0,0.0,0.0,0.0,0.0
x_cont1239,0.0,0.0,0.0,0.0,0.0
x_cont1240,0.0,0.0,0.0,0.0,0.0
x_cont1241,0.0,0.0,0.0,0.0,0.0
x_cont1242,0.0,0.0,0.0,0.0,0.0
x_cont1243,0.0,0.0,0.0,0.0,0.0
x_cont1244,0.0,0.0,0.0,0.0,0.0
x_cont1245,0.0,0.0,0.0,0.0,0.0
x_cont1246,0.0,0.0,0.0,0.0,0.0
x_cont1247,0.0,0.0,0.0,0.0,0.0
x_cont1248,0.0,0.0,0.0,0.0,0.0
x_cont1249,0.0,0.0,0.0,0.0,0.0
x_cont1250,0.0,0.0,0.0,0.0,0.0
x_cont1251,0.0,0.0,0.0,0.0,0.0
x_cont1252,0.0,0.0,0.0,0.0,0.0
x_cont1253,0.0,0.0,0.0,0.0,0.0
x_cont1254,0.0,0.0,0.0,0.0,0.0
x_cont1255,0.0,0.0,0.0,0.0,0.0
x_cont1256,0.0,0.0,0.0,0.0,0.0
x_cont1257,0.0,0.0,0.0,0.0,0.0
x_cont1258,0.0,0.0,0.0,0.0,0.0
x_cont1259,0.0,0.0,0.0,0.0,0.0
x_cont1260,0.0,0.0,0.0,0.0,0.0
x_cont1261,0.0,0.0,0.0,0.0,0.0
x_cont1262,0.0,0.0,0.0,0.0,0.0
x_cont1263,0.0,0.0,0.0,0.0,0.0
x_cont1264,0.0,0.0,0.0,0.0,0.0
x_cont1265,0.0,0.0,0.0,0.0,0.0
x_cont1266,0.0,0.0,0.0,0.0,0.0
x_cont1267,0.0,0.0,0.0,0.0,0.0
x_cont1268,0.0,0.0,0.0,0.0,0.0
x_cont1269,0.0,0.0,0.0,0.0,0.0
x_cont1270,0.0,0.0,0.0,0.0,0.0
x_cont1271,0.0,0.0,0.0,0.0,0.0
x_cont1272,0.0,0.0,0.0,0.0,0.0
x_cont1273,0.0,0.0,0.0,0.0,0.0
x_cont1274,0.0,0.0,0.0,0.0,0.0
x_cont1275,0.0,0.0,0.0,0.0,0.0
x_cont1276,0.0,0.0,0.0,0.0,0.0
x_cont1277,0.0,0.0,0.0,0.0,0.0
x_cont1278,0.0,0.0,0.0,0.0,0.0
x_cont1279,0.0,0.0,0.0,0.0,0.0
x_cont1280,0.0,0.0,0.0,0.0,0.0
x_cont1281,0.0,0.0,0.0,0.0,0.0
x_cont1282,0.0,0.0,0.0,0.0,0.0
x_cont1283,0.0,0.0,0.0,0.0,0.0
x_cont1284,0.0,0.0,0.0,0.0,0.0
x_cont1285,0.0,0.0,0.0,0.0,0.0
x_cont1286,0.0,0.0,0.0,0.0,0.0
x_cont1287,0.0,0.0,0.0,0.0,0.0
x_cont1288,0.0,0.0,0.0,0.0,0.0
x_cont1289,0.0,0.0,0.0,0.0,0.0
x_cont1290,0.0,0.0,0.0,0.0,0.0
x_cont1291,0.0,0.0,0.0,0.0,0.0
x_cont1292,0.0,0.0,0.0,0.0,0.0
x_cont1293,0.0,0.0,0.0,0.0,0.0
x_cont1294,0.0,0.0,0.0,0.0,0.0
x_cont1295,0.0,0.0,0.0,0.0,0.0
x_cont1296,0.0,0.0,0.0,0.0,0.0
x_cont1297,0.0,0.0,0.0,0.0,0.0
x_cont1298,0.0,0.0,0.0,0.0,0.0
x_cont1299,0.0,0.0,0.0,0.0,0.0
x_cont1300,0.0,0.0,0.0,0.0,0.0
x_cont1301,0.0,0.0,0.0,0.0,0.0
x_cont1302,0.0,0.0,0.0,0.0,0.0
x_cont1303,0.0,0.0,0.0,0.0,0.0
x_cont1304,0.0,0.0,0.0,0.0,0.0
x_cont1305,0.0,0.0,0.0,0.0,0.0
x_cont1306,0.0,0.0,0.0,0.0,0.0
x_cont1307,0.0,0.0,0.0,0.0,0.0
x_cont1308,0.0,0.0,0.0,0.0,0.0
x_cont1309,0.0,0.0,0.0,0.0,0.0
x_cont1310,0.0,0.0,0.0,0.0,0.0
x_cont1311,0.0,0.0,0.0,0.0,0.0
x_cont1312,0.0,0.0,0.0,0.0,0.0
x_cont1313,0.0,0.0,0.0,0.0,0.0
x_cont1314,0.0,0.0,0.0,0.0,0.0
x_cont1315,0.0,0.0,0.0,0.0,0.0
x_cont1316,0.0,0.0,0.0,0.0,0.0
x_cont1317,0.0,0.0,0.0,0.0,0.0
x_cont1318,0.0,0.0,0.0,0.0,0.0
x_cont1319,0.0,0.0,0.0,0.0,0.0
x_cont1320,0.0,0.0,0.0,0.0,0.0
x_cont1321,0.0,0.0,0.0,0.0,0.0
x_cont1322,0.0,0.0,0.0,0.0,0.0
x_cont1323,0.0,0.0,0.0,0.0,0.0
x_cont1324,0.0,0.0,0.0,0.0,0.0
x_cont1325,0.0,0.0,0.0,0.0,0.0
x_cont1326,0.0,0.0,0.0,0.0,0.0
x_cont1327,0.0,0.0,0.0,0.0,0.0
x_cont1328,0.0,0.0,0.0,0.0,0.0
x_cont1329,0.0,0.0,0.0,0.0,0.0
x_cont1330,0.0,0.0,0.0,0.0,0.0
x_cont1331,0.0,0.0,0.0,0.0,0.0
x_cont1332,0.0,0.0,0.0,0.0,0.0
x_cont1333,0.0,0.0,0.0,0.0,0.0
x_cont1334,0.0,0.0,0.0,0.0,0.0
x_cont1335,0.0,0.0,0.0,0.0,0.0
x_cont1336,0.0,0.0,0.0,0.0,0.0
x_cont1337,0.0,0.0,0.0,0.0,0.0
x_cont1338,0.0,0.0,0.0,0.0,0.0
x_cont1339,0.0,0.0,0.0,0.0,0.0
x_cont1340,0.0,0.0,0.0,0.0,0.0
x_cont1341,0.0,0.0,0.0,0.0,0.0
x_cont1342,0.0,0.0,0.0,0.0,0.0
x_cont1343,0.0,0.0,0.0,0.0,0.0
x_cont1344,0.0,0.0,0.0,0.0,0.0
x_cont1345,0.0,0.0,0.0,0.0,0.0
x_cont1346,0.0,0.0,0.0,0.0,0.0
x_cont1347,0.0,0.0,0.0,0.0,0.0
x_cont1348,0.0,0.0,0.0,0.0,0.0
x_cont1349,0.0,0.0,0.0,0.0,0.0
x_cont1350,0.0,0.0,0.0,0.0,0.0
x_cont1351,0.0,0.0,0.0,0.0,0.0
x_cont1352,0.0,0.0,0.0,0.0,0.0
x_cont1353,0.0,0.0,0.0,0.0,0.0
x_cont1354,0.0,0.0,0.0,0.0,0.0
x_cont1355,0.0,0.0,0.0,0.0,0.0
x_cont1356,0.0,0.0,0.0,0.0,0.0
x_cont1357,0.0,0.0,0.0,0.0,0.0
x_cont1358,0.0,0.0,0.0,0.0,0.0
x_cont1359,0.0,0.0,0.0,0.0,0.0
x_cont1360,0.0,0.0,0.0,0.0,0.0
x_cont1361,0.0,0.0,0.0,0.0,0.0
x_cont1362,0.0,0.0,0.0,0.0,0.0
x_cont1363,0.0,0.0,0.0,0.0,0.0
x_cont1364,0.0,0.0,0.0,0.0,0.0
x_cont1365,0.0,0.0,0.0,0.0,0.0
x_cont1366,0.0,0.0,0.0,0.0,0.0
x_cont1367,0.0,0.0,0.0,0.0,0.0
x_cont1368,0.0,0.0,0.0,0.0,0.0
x_cont1369,0.0,0.0,0.0,0.0,0.0
x_cont1370,0.0,0.0,0.0,0.0,0.0
x_cont1371,0.0,0.0,0.0,0.0,0.0
x_cont1372,0.0,0.0,0.0,0.0,0.0
x_cont1373,0.0,0.0,0.0,0.0,0.0
x_cont1374,0.0,0.0,0.0,0.0,0.0
x_cont1375,0.0,0.0,0.0,0.0,0.0
x_cont1376,0.0,0.0,0.0,0.0,0.0
x_cont1377,0.0,0.0,0.0,0.0,0.0
x_cont1378,0.0,0.0,0.0,0.0,0.0
x_cont1379,0.0,0.0,0.0,0.0,0.0
x_cont1380,0.0,0.0,0.0,0.0,0.0
x_cont1381,0.0,0.0,0.0,0.0,0.0
x_cont1382,0.0,0.0,0.0,0.0,0.0
x_cont1383,0.0,0.0,0.0,0.0,0.0
x_cont1384,0.0,0.0,0.0,0.0,0.0
x_cont1385,0.0,0.0,0.0,0.0,0.0
x_cont1386,0.0,0.0,0.0,0.0,0.0
x_cont1387,0.0,0.0,0.0,0.0,0.0
x_cont1388,0.0,0.0,0.0,0.0,0.0
x_cont1389,0.0,0.0,0.0,0.0,0.0
x_cont1390,0.0,0.0,0.0,0.0,0.0
x_cont1391,0.0,0.0,0.0,0.0,0.0
x_cont1392,0.0,0.0,0.0,0.0,0.0
x_cont1393,0.0,0.0,0.0,0.0,0.0
x_cont1394,0.0,0.0,0.0,0.0,0.0
x_cont1395,0.0,0.0,0.0,0.0,0.0
x_cont1396,0.0,0.0,0.0,0.0,0.0
x_cont1397,0.0,0.0,0.0,0.0,0.0
x_cont1398,0.0,0.0,0.0,0.0,0.0
x_cont1399,0.0,0.0,0.0,0.0,0.0
x_cont1400,0.0,0.0,0.0,0.0,0.0
x_cont1401,0.0,0.0,0.0,0.0,0.0
x_cont1402,0.0,0.0,0.0,0.0,0.0
x_cont1403,0.0,0.0,0.0,0.0,0.0
x_cont1404,0.0,0.0,0.0,0.0,0.0
x_cont1405,0.0,0.0,0.0,0.0,0.0
x_cont1406,0.0,0.0,0.0,0.0,0.0
x_cont1407,0.0,0.0,0.0,0.0,0.0
x_cont1408,0.0,0.0,0.0,0.0,0.0
x_cont1409,0.0,0.0,0.0,0.0,0.0
x_cont1410,0.0,0.0,0.0,0.0,0.0
x_cont1411,0.0,0.0,0.0,0.0,0.0
x_cont1412,0.0,0.0,0.0,0.0,0.0
x_cont1413,0.0,0.0,0.0,0.0,0.0
x_cont1414,0.0,0.0,0.0,0.0,0.0
x_cont1415,0.0,0.0,0.0,0.0,0.0
x_cont1416,0.0,0.0,0.0,0.0,0.0
x_cont1417,0.0,0.0,0.0,0.0,0.0
x_cont1418,0.0,0.0,0.0,0.0,0.0
x_cont1419,0.0,0.0,0.0,0.0,0.0
x_cont1420,0.0,0.0,0.0,0.0,0.0
x_cont1421,0.0,0.0,0.0,0.0,0.0
x_cont1422,0.0,0.0,0.0,0.0,0.0
x_cont1423,0.0,0.0,0.0,0.0,0.0
x_cont1424,0.0,0.0,0.0,0.0,0.0
x_cont1425,0.0,0.0,0.0,0.0,0.0
x_cont1426,0.0,0.0,0.0,0.0,0.0
x_cont1427,0.0,0.0,0.0,0.0,0.0
x_cont1428,0.0,0.0,0.0,0.0,0.0
x_cont1429,0.0,0.0,0.0,0.0,0.0
x_cont1430,0.0,0.0,0.0,0.0,0.0
x_cont1431,0.0,0.0,0.0,0.0,0.0
x_cont1432,0.0,0.0,0.0,0.0,0.0
x_cont1433,0.0,0.0,0.0,0.0,0.0
x_cont1434,0.0,0.0,0.0,0.0,0.0
x_cont1435,0.0,0.0,0.0,0.0,0.0
x_cont1436,0.0,0.0,0.0,0.0,0.0
x_cont1437,0.0,0.0,0.0,0.0,0.0
x_cont1438,0.0,0.0,0.0,0.0,0.0
x_cont1439,0.0,0.0,0.0,0.0,0.0
x_cont1440,0.0,0.0,0.0,0.0,0.0
x_cont1441,0.0,0.0,0.0,0.0,0.0
x_cont1442,0.0,0.0,0.0,0.0,0.0
x_cont1443,0.0,0.0,0.0,0.0,0.0
x_cont1444,0.0,0.0,0.0,0.0,0.0
x_cont1445,0.0,0.0,0.0,0.0,0.0
x_cont1446,0.0,0.0,0.0,0.0,0.0
x_cont1447,0.0,0.0,0.0,0.0,0.0
x_cont1448,0.0,0.0,0.0,0.0,0.0
x_cont1449,0.0,0.0,0.0,0.0,0.0
x_cont1450,0.0,0.0,0.0,0.0,0.0
x_cont1451,0.0,0.0,0.0,0.0,0.0
x_cont1452,0.0,0.0,0.0,0.0,0.0
x_cont1453,0.0,0.0,0.0,0.0,0.0
x_cont1454,0.0,0.0,0.0,0.0,0.0
x_cont1455,0.0,0.0,0.0,0.0,0.0
x_cont1456,0.0,0.0,0.0,0.0,0.0
x_cont1457,0.0,0.0,0.0,0.0,0.0
x_cont1458,0.0,0.0,0.0,0.0,0.0
x_cont1459,0.0,0.0,0.0,0.0,0.0
x_cont1460,0.0,0.0,0.0,0.0,0.0
x_cont1461,0.0,0.0,0.0,0.0,0.0
x_cont1462,0.0,0.0,0.0,0.0,0.0
x_cont1463,0.0,0.0,0.0,0.0,0.0
x_cont1464,0.0,0.0,0.0,0.0,0.0
x_cont1465,0.0,0.0,0.0,0.0,0.0
x_cont1466,0.0,0.0,0.0,0.0,0.0
x_cont1467,0.0,0.0,0.0,0.0,0.0
x_cont1468,0.0,0.0,0.0,0.0,0.0
x_cont1469,0.0,0.0,0.0,0.0,0.0
x_cont1470,0.0,0.0,0.0,0.0,0.0
x_cont1471,0.0,0.0,0.0,0.0,0.0
x_cont1472,0.0,0.0,0.0,0.0,0.0
x_cont1473,0.0,0.0,0.0,0.0,0.0
x_cont1474,0.0,0.0,0.0,0.0,0.0
x_cont1475,0.0,0.0,0.0,0.0,0.0
x_cont1476,0.0,0.0,0.0,0.0,0.0
x_cont1477,0.0,0.0,0.0,0.0,0.0
x_cont1478,0.0,0.0,0.0,0.0,0.0
x_cont1479,0.0,0.0,0.0,0.0,0.0
x_cont1480,0.0,0.0,0.0,0.0,0.0
x_cont1481,0.0,0.0,0.0,0.0,0.0
x_cont1482,0.0,0.0,0.0,0.0,0.0
x_cont1483,0.0,0.0,0.0,0.0,0.0
x_cont1484,0.0,0.0,0.0,0.0,0.0
x_cont1485,0.0,0.0,0.0,0.0,0.0
x_cont1486,0.0,0.0,0.0,0.0,0.0
x_cont1487,0.0,0.0,0.0,0.0,0.0
x_cont1488,0.0,0.0,0.0,0.0,0.0
x_cont1489,0.0,0.0,0.0,0.0,0.0
x_cont1490,0.0,0.0,0.0,0.0,0.0
x_cont1491,0.0,0.0,0.0,0.0,0.0
x_cont1492,0.0,0.0,0.0,0.0,0.0
x_cont1493,0.0,0.0,0.0,0.0,0.0
x_cont1494,0.0,0.0,0.0,0.0,0.0
x_cont1495,0.0,0.0,0.0,0.0,0.0
x_cont1496,0.0,0.0,0.0,0.0,0.0
x_cont1497,0.0,0.0,0.0,0.0,0.0
x_cont1498,0.0,0.0,0.0,0.0,0.0
x_cont1499,0.0,0.0,0.0,0.0,0.0
x_cont1500,0.0,0.0,0.0,0.0,0.0
x_cont1501,0.0,0.0,0.0,0.0,0.0
x_cont1502,0.0,0.0,0.0,0.0,0.0
x_cont1503,0.0,0.0,0.0,0.0,0.0
x_cont1504,0.0,0.0,0.0,0.0,0.0
x_cont1505,0.0,0.0,0.0,0.0,0.0
x_cont1506,0.0,0.0,0.0,0.0,0.0
x_cont1507,0.0,0.0,0.0,0.0,0.0
x_cont1508,0.0,0.0,0.0,0.0,0.0
x_cont1509,0.0,0.0,0.0,0.0,0.0
x_cont1510,0.0,0.0,0.0,0.0,0.0
x_cont1511,0.0,0.0,0.0,0.0,0.0
x_cont1512,0.0,0.0,0.0,0.0,0.0
x_cont1513,0.0,0.0,0.0,0.0,0.0
x_cont1514,0.0,0.0,0.0,0.0,0.0
x_cont1515,0.0,0.0,0.0,0.0,0.0
x_cont1516,0.0,0.0,0.0,0.0,0.0
x_cont1517,0.0,0.0,0.0,0.0,0.0
x_cont1518,0.0,0.0,0.0,0.0,0.0
x_cont1519,0.0,0.0,0.0,0.0,0.0
x_cont1520,0.0,0.0,0.0,0.0,0.0
x_cont1521,0.0,0.0,0.0,0.0,0.0
x_cont1522,0.0,0.0,0.0,0.0,0.0
x_cont1523,0.0,0.0,0.0,0.0,0.0
x_cont1524,0.0,0.0,0.0,0.0,0.0
x_cont1525,0.0,0.0,0.0,0.0,0.0
x_cont1526,0.0,0.0,0.0,0.0,0.0
x_cont1527,0.0,0.0,0.0,0.0,0.0
x_cont1528,0.0,0.0,0.0,0.0,0.0
x_cont1529,0.0,0.0,0.0,0.0,0.0
x_cont1530,0.0,0.0,0.0,0.0,0.0
x_cont1531,0.0,0.0,0.0,0.0,0.0
x_cont1532,0.0,0.0,0.0,0.0,0.0
x_cont1533,0.0,0.0,0.0,0.0,0.0
x_cont1534,0.0,0.0,0.0,0.0,0.0
x_cont1535,0.0,0.0,0.0,0.0,0.0
x_cont1536,0.0,0.0,0.0,0.0,0.0
x_cont1537,0.0,0.0,0.0,0.0,0.0
x_cont1538,0.0,0.0,0.0,0.0,0.0
x_cont1539,0.0,0.0,0.0,0.0,0.0
x_cont1540,0.0,0.0,0.0,0.0,0.0
x_cont1541,0.0,0.0,0.0,0.0,0.0
x_cont1542,0.0,0.0,0.0,0.0,0.0
x_cont1543,0.0,0.0,0.0,0.0,0.0
x_cont1544,0.0,0.0,0.0,0.0,0.0
x_cont1545,0.0,0.0,0.0,0.0,0.0
x_cont1546,0.0,0.0,0.0,0.0,0.0
x_cont1547,0.0,0.0,0.0,0.0,0.0
x_cont1548,0.0,0.0,0.0,0.0,0.0
x_cont1549,0.0,0.0,0.0,0.0,0.0
x_cont1550,0.0,0.0,0.0,0.0,0.0
x_cont1551,0.0,0.0,0.0,0.0,0.0
x_cont1552,0.0,0.0,0.0,0.0,0.0
x_cont1553,0.0,0.0,0.0,0.0,0.0
x_cont1554,0.0,0.0,0.0,0.0,0.0
x_cont1555,0.0,0.0,0.0,0.0,0.0
x_cont1556,0.0,0.0,0.0,0.0,0.0
x_cont1557,0.0,0.0,0.0,0.0,0.0
x_cont1558,0.0,0.0,0.0,0.0,0.0
x_cont1559,0.0,0.0,0.0,0.0,0.0
x_cont1560,0.0,0.0,0.0,0.0,0.0
x_cont1561,0.0,0.0,0.0,0.0,0.0
x_cont1562,0.0,0.0,0.0,0.0,0.0
x_cont1563,0.0,0.0,0.0,0.0,0.0
x_cont1564,0.0,0.0,0.0,0.0,0.0
x_cont1565,0.0,0.0,0.0,0.0,0.0
x_cont1566,0.0,0.0,0.0,0.0,0.0
x_cont1567,0.0,0.0,0.0,0.0,0.0
x_cont1568,0.0,0.0,0.0,0.0,0.0
x_cont1569,0.0,0.0,0.0,0.0,0.0
x_cont1570,0.0,0.0,0.0,0.0,0.0
x_cont1571,0.0,0.0,0.0,0.0,0.0
x_cont1572,0.0,0.0,0.0,0.0,0.0
x_cont1573,0.0,0.0,0.0,0.0,0.0
x_cont1574,0.0,0.0,0.0,0.0,0.0
x_cont1575,0.0,0.0,0.0,0.0,0.0
x_cont1576,0.0,0.0,0.0,0.0,0.0
x_cont1577,0.0,0.0,0.0,0.0,0.0
x_cont1578,0.0,0.0,0.0,0.0,0.0
x_cont1579,0.0,0.0,0.0,0.0,0.0
x_cont1580,0.0,0.0,0.0,0.0,0.0
x_cont1581,0.0,0.0,0.0,0.0,0.0
x_cont1582,0.0,0.0,0.0,0.0,0.0
x_cont1583,0.0,0.0,0.0,0.0,0.0
x_cont1584,0.0,0.0,0.0,0.0,0.0
x_cont1585,0.0,0.0,0.0,0.0,0.0
x_cont1586,0.0,0.0,0.0,0.0,0.0
